Year,Catch Date,Stat Week,Harvest,Gear,District,Percent Males,Sample Size,Fish Weight Pounds,Number of Fish Weighed
2012,8/26/2012 0:00,35,Traditional State Managed Fisheries,Purse Seine,104,45.33333333,300,,
2013,6/23/2013 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,81.45695364,302,,
2013,6/27/2013 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,72.33333333,300,,
2013,6/28/2013 0:00,26,Test Fisheries for Run Strength Assessment,Purse Seine,109,82.75862069,145,,
2013,6/29/2013 0:00,26,Test Fisheries for Run Strength Assessment,Purse Seine,112,78.47222222,144,14559,3640
2013,6/30/2013 0:00,27,Traditional State Managed Fisheries,Purse Seine,112,62,300,,
2013,7/4/2013 0:00,27,Traditional State Managed Fisheries,Purse Seine,112,65,300,,
2013,7/5/2013 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,112,60,200,10611,2653
2013,7/7/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,57,300,1150,314
2013,7/7/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,62,300,,
2013,7/7/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,110,60.13289037,301,,
2013,7/7/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,113,62,300,,
2013,7/7/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,114,58.33333333,300,,
2013,7/11/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,57,300,1032,304
2013,7/11/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,56.66666667,300,,
2013,7/11/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,110,54.66666667,150,,
2013,7/11/2013 0:00,28,Traditional State Managed Fisheries,Purse Seine,114,55.66666667,300,,
2013,7/12/2013 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,109,70.30075188,266,,
2013,7/12/2013 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,112,53.5,200,16825,5608
2013,7/14/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,57.66666667,300,1070,309
2013,7/14/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,67.33333333,300,496,163
2013,7/14/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,63.87096774,310,,
2013,7/14/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,110,55.33333333,300,,
2013,7/14/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,114,50.66666667,300,,
2013,7/17/2013 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,112,50.5,200,12464,3462
2013,7/18/2013 0:00,29,Hatchery Terminal Area Fisheries,Purse Seine,110,73.33333333,150,,
2013,7/18/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,51.66666667,300,1008,309
2013,7/18/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,51.33333333,150,,
2013,7/18/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,110,56.97329377,337,,
2013,7/18/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,114,51.66666667,300,,
2013,7/19/2013 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,69.52998379,617,,
2013,7/19/2013 0:00,29,Traditional State Managed Fisheries,Purse Seine,113,59.33333333,300,,
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,56,300,1003,313
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,60.86235489,603,937,309
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,105,78,150,,
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,56,150,,
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,52.66666667,300,,
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,113,63.66666667,300,,
2013,7/21/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,114,54.33333333,300,,
2013,7/22/2013 0:00,30,Test Fisheries for Run Strength Assessment,Purse Seine,109,61.33333333,525,,
2013,7/24/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,53,300,1025,318
2013,7/24/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,105,64.66666667,150,,
2013,7/24/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,58.66666667,150,,
2013,7/24/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,53,300,,
2013,7/24/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,51.33333333,300,,
2013,7/25/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,47.33333333,150,,
2013,7/25/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,64.44444444,225,,
2013,7/25/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,46.33333333,300,,
2013,7/25/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,113,61.33333333,300,,
2013,7/25/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,114,49.33333333,300,,
2013,7/26/2013 0:00,30,Traditional State Managed Fisheries,Purse Seine,113,53.66666667,300,,
2013,7/28/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,57.66666667,300,959,308
2013,7/28/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,58.88888889,450,943,313
2013,7/28/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,62,300,,
2013,7/28/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,55.66666667,300,,
2013,7/28/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,46.68874172,302,,
2013,7/28/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,55.33333333,300,,
2013,7/29/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,50,300,,
2013,7/29/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,114,46.33333333,300,,
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,48.66666667,300,953,310
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,54,300,907,309
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,105,58.66666667,150,,
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,56.66666667,300,,
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,58,300,,
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,53.33333333,300,,
2013,8/1/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,114,44.66666667,300,,
2013,8/3/2013 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,40,300,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,50.33333333,300,953,317
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,49.66666667,300,941,310
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,67.66666667,300,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,54.33333333,300,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,58.33333333,300,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,110,46.66666667,150,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,41,300,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,44,300,,
2013,8/5/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,114,45.11041009,317,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,43.66666667,300,950,318
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,45.33333333,300,879,305
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,105,55.33333333,150,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,106,55.33333333,300,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,46.66666667,300,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,46.33333333,300,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,110,44,150,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,37.33333333,300,,
2013,8/9/2013 0:00,32,Traditional State Managed Fisheries,Purse Seine,114,38.66666667,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,44.66666667,300,959,311
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,44,600,946,321
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,53.66666667,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,106,46.33333333,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,45.33333333,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,44,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,112,38.66666667,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,37,300,,
2013,8/13/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,114,35.33333333,300,,
2013,8/17/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,38,300,946,309
2013,8/17/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,41.33333333,600,906,305
2013,8/17/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,37.11111111,450,,
2013,8/17/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,40,150,,
2013,8/17/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,36.66666667,150,,
2013,8/17/2013 0:00,33,Traditional State Managed Fisheries,Purse Seine,112,33,300,,
2013,8/18/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,106,42.66666667,150,,
2013,8/18/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,43.33333333,150,,
2013,8/18/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,113,37.77777778,900,,
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,46,300,974,305
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,37.66666667,300,928,304
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,105,33.33333333,300,,
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,106,39.66666667,300,,
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,38.66666667,300,,
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,112,36,300,,
2013,8/21/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,113,35,300,,
2013,8/22/2013 0:00,34,Traditional State Managed Fisheries,Purse Seine,106,41.33333333,150,,
2013,8/25/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,101,40.33333333,300,948,319
2013,8/25/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,105,32.33333333,300,,
2013,8/25/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,106,37,300,,
2013,8/25/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,109,45.66666667,300,,
2013,8/25/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,112,31.13207547,318,,
2013,8/25/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,113,29,300,,
2013,8/29/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,101,38.66666667,300,920,309
2013,8/29/2013 0:00,35,Traditional State Managed Fisheries,Purse Seine,106,40.66666667,150,,
2014,6/27/2014 0:00,26,Test Fisheries for Run Strength Assessment,Purse Seine,109,84.16289593,442,,
2014,6/27/2014 0:00,26,Test Fisheries for Run Strength Assessment,Purse Seine,112,45.27363184,201,479,149
2014,7/5/2014 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,109,76.20817844,269,,
2014,7/5/2014 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,112,66.5,200,2365,788
2014,7/6/2014 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,65.5,600,1135,309
2014,7/6/2014 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,59.030837,227,,
2014,7/6/2014 0:00,28,Traditional State Managed Fisheries,Purse Seine,110,68,150,,
2014,7/6/2014 0:00,28,Traditional State Managed Fisheries,Purse Seine,112,69.33333333,300,,
2014,7/7/2014 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,54.21686747,83,,
2014,7/9/2014 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,109,69.14285714,350,,
2014,7/10/2014 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,109,66.66666667,366,,
2014,7/12/2014 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,112,53.00101729,983,3147,983
2014,7/13/2014 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,56,150,715,160
2014,7/13/2014 0:00,29,Traditional State Managed Fisheries,Purse Seine,104,55.53691275,596,1174,296
2014,7/13/2014 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,57.66666667,300,,
2014,7/14/2014 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,51.25,160,,
2014,7/17/2014 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,56.33333333,300,1143,302
2014,7/17/2014 0:00,29,Traditional State Managed Fisheries,Purse Seine,107,59.33333333,150,,
2014,7/18/2014 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,63.02521008,476,,
2014,7/18/2014 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,112,41.5,200,6134,1753
2014,7/20/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,48,300,1182,306
2014,7/20/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,60.66666667,600,1167,308
2014,7/20/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,44.85049834,301,,
2014,7/20/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,43,300,,
2014,7/24/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,48.66666667,300,1206,310
2014,7/24/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,48.66666667,600,1180,310
2014,7/24/2014 0:00,30,Traditional State Managed Fisheries,Purse Seine,107,48.38709677,310,,
2014,7/27/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,48.66666667,300,1159,310
2014,7/27/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,48.33333333,300,1178,307
2014,7/27/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,46.85714286,350,,
2014,7/27/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,31.49350649,308,,
2014,7/27/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,48.33333333,300,,
2014,7/31/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,101,44,300,1176,310
2014,7/31/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,39.66666667,300,677,169
2014,7/31/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,107,50,300,,
2014,7/31/2014 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,37.66666667,300,,
2014,8/4/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,45.66666667,300,1237,314
2014,8/4/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,39.86636971,449,1346,320
2014,8/4/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,106,48,300,,
2014,8/4/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,36.33333333,300,,
2014,8/4/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,47.33333333,300,,
2014,8/4/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,41.56521739,1150,,
2014,8/5/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,43.33333333,150,,
2014,8/5/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,41.26455907,601,,
2014,8/8/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,39,300,1344,329
2014,8/8/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,41.5282392,602,1368,314
2014,8/8/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,107,35.32338308,201,,
2014,8/8/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,41.7721519,79,,
2014,8/8/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,37.25231176,757,,
2014,8/9/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,41.33333333,150,,
2014,8/9/2014 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,41.49054505,899,,
2014,8/12/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,38.66666667,300,1264,314
2014,8/12/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,45.16666667,600,1408,312
2014,8/12/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,44.66666667,150,,
2014,8/12/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,39.74358974,156,,
2014,8/12/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,38.88888889,900,,
2014,8/13/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,106,40.66666667,150,,
2014,8/13/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,43.33333333,150,,
2014,8/16/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,42,300,1386,307
2014,8/16/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,49.66666667,300,1463,310
2014,8/16/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,36.66666667,300,,
2014,8/16/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,107,37.33333333,300,,
2014,8/16/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,34,300,,
2014,8/16/2014 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,32.66666667,300,,
2014,8/20/2014 0:00,34,Traditional State Managed Fisheries,Purse Seine,101,50,300,1443,311
2014,8/20/2014 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,45.66666667,300,1443,307
2014,8/20/2014 0:00,34,Traditional State Managed Fisheries,Purse Seine,106,32,150,,
2014,8/20/2014 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,39.33333333,150,,
2014,8/21/2014 0:00,34,Traditional State Managed Fisheries,Purse Seine,104,54,150,,
2014,8/21/2014 0:00,34,Traditional State Managed Fisheries,Purse Seine,107,41.08527132,129,,
2014,8/24/2014 0:00,35,Traditional State Managed Fisheries,Purse Seine,101,44.66666667,300,1395,307
2014,8/24/2014 0:00,35,Traditional State Managed Fisheries,Purse Seine,104,53,600,1430,309
2015,6/21/2015 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,71.33333333,300,,
2015,6/24/2015 0:00,26,Test Fisheries for Run Strength Assessment,Purse Seine,109,70.08797654,341,,
2015,6/25/2015 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,65,300,1224,300
2015,6/26/2015 0:00,26,Test Fisheries for Run Strength Assessment,Purse Seine,112,66,200,2959,779
2015,6/27/2015 0:00,26,Traditional State Managed Fisheries,Purse Seine,112,64.66666667,300,1260,300
2015,6/28/2015 0:00,27,Traditional State Managed Fisheries,Purse Seine,107,59.61538462,104,489,104
2015,6/28/2015 0:00,27,Traditional State Managed Fisheries,Purse Seine,110,70.33333333,300,1456,300
2015,7/1/2015 0:00,27,Traditional State Managed Fisheries,Purse Seine,113,66.66666667,30,282,60
2015,7/2/2015 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,109,72.34636872,358,,
2015,7/3/2015 0:00,27,Test Fisheries for Run Strength Assessment,Purse Seine,112,57.21393035,201,23022,5742
2015,7/5/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,101,56,300,,
2015,7/5/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,58.33333333,300,1124,313
2015,7/5/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,107,49.33333333,150,603,150
2015,7/5/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,110,72.1875,320,1512,320
2015,7/5/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,112,53.83333333,600,2418,600
2015,7/7/2015 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,109,68.82022472,356,,
2015,7/9/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,104,56.47840532,301,1218,301
2015,7/9/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,110,58,300,1361,300
2015,7/9/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,113,48.01324503,302,1282,302
2015,7/9/2015 0:00,28,Traditional State Managed Fisheries,Purse Seine,114,45.66666667,300,1140,300
2015,7/10/2015 0:00,28,Test Fisheries for Run Strength Assessment,Purse Seine,112,56.8,250,25683,5973
2015,7/10/2015 0:00,53,Traditional State Managed Fisheries,Purse Seine,,,,,
2015,7/12/2015 0:00,29,Traditional State Managed Fisheries,Purse Seine,101,51.33333333,300,1353,307
2015,7/12/2015 0:00,29,Traditional State Managed Fisheries,Purse Seine,110,52.33333333,300,1249,300
2015,7/12/2015 0:00,29,Traditional State Managed Fisheries,Purse Seine,113,53.97350993,302,1270,302
2015,7/12/2015 0:00,29,Traditional State Managed Fisheries,Purse Seine,114,55.66666667,300,1206,300
2015,7/13/2015 0:00,29,Test Fisheries for Run Strength Assessment,Purse Seine,109,62.10826211,351,,
2015,7/16/2015 0:00,29,Hatchery Terminal Area Fisheries,Purse Seine,113,71,200,811,200
2015,7/16/2015 0:00,29,Traditional State Managed Fisheries,Purse Seine,110,54.66666667,300,1238,300
2015,7/16/2015 0:00,29,Traditional State Managed Fisheries,Purse Seine,113,48.31460674,89,382,89
2015,7/19/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,101,56,150,642,160
2015,7/19/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,104,52.66666667,300,,
2015,7/19/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,52,150,541,150
2015,7/19/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,44.66666667,300,1215,300
2015,7/19/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,52,300,1081,300
2015,7/19/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,,,,,
2015,7/21/2015 0:00,30,Test Fisheries for Run Strength Assessment,Purse Seine,109,55.68181818,352,,
2015,7/23/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,109,54.33333333,300,1123,300
2015,7/23/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,110,50.65789474,304,1208,304
2015,7/23/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,112,45,300,1224,300
2015,7/23/2015 0:00,30,Traditional State Managed Fisheries,Purse Seine,114,50.33333333,300,931,300
2015,7/26/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,57.39514349,453,1635,453
2015,7/26/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,53.66666667,300,1161,300
2015,7/26/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,49.33333333,300,1184,300
2015,7/26/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,43.83333333,600,2315,600
2015,7/26/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,113,53.13531353,303,1074,303
2015,7/26/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,114,48.33333333,300,1110,300
2015,7/30/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,104,53.66666667,600,2112,605
2015,7/30/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,109,53.66666667,300,1066,300
2015,7/30/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,47.33333333,150,597,150
2015,7/30/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,112,45.04950495,606,2190,600
2015,7/30/2015 0:00,53,Traditional State Managed Fisheries,Purse Seine,101,54.33333333,300,1209,302
2015,7/30/2015 0:00,53,Traditional State Managed Fisheries,Purse Seine,113,47.66666667,300,1009,300
2015,7/31/2015 0:00,31,Traditional State Managed Fisheries,Purse Seine,110,53.33333333,150,597,150
2015,7/31/2015 0:00,53,Traditional State Managed Fisheries,Purse Seine,113,49.66666667,300,1049,300
2015,8/3/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,55.33333333,300,1140,307
2015,8/3/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,53.48837209,301,1054,301
2015,8/3/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,47,300,990,300
2015,8/3/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,45,300,1001,300
2015,8/3/2015 0:00,53,Traditional State Managed Fisheries,Purse Seine,104,51,300,1031,309
2015,8/4/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,110,43.66666667,300,1142,300
2015,8/7/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,101,56,300,1134,306
2015,8/7/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,104,51.1627907,301,1057,301
2015,8/7/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,109,48.33333333,300,1073,300
2015,8/7/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,110,44,300,1118,300
2015,8/7/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,112,41.33333333,300,993,300
2015,8/7/2015 0:00,53,Traditional State Managed Fisheries,Purse Seine,104,50.33333333,300,1063,310
2015,8/8/2015 0:00,32,Traditional State Managed Fisheries,Purse Seine,113,43.33333333,300,986,300
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,101,46.33333333,300,,
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,51.66666667,300,992,300
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,55,300,985,300
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,106,44.66666667,150,505,150
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,46.17940199,301,974,300
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,112,33.66666667,300,1053,300
2015,8/11/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,114,39.33333333,300,1263,300
2015,8/12/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,104,51.33333333,300,,
2015,8/13/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,113,44,300,1003,300
2015,8/15/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,105,48.66666667,300,1025,300
2015,8/15/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,109,43.58974359,546,1867,546
2015,8/15/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,110,39.66666667,300,1045,300
2015,8/15/2015 0:00,33,Traditional State Managed Fisheries,Purse Seine,,,,,
2015,8/16/2015 0:00,34,Traditional State Managed Fisheries,Purse Seine,,,,,
2015,8/17/2015 0:00,34,Traditional State Managed Fisheries,Purse Seine,113,49.33333333,300,986,300
2015,8/19/2015 0:00,34,Traditional State Managed Fisheries,Purse Seine,105,43.33333333,150,477,150
2015,8/19/2015 0:00,34,Traditional State Managed Fisheries,Purse Seine,109,39.67213115,305,1015,305
2015,8/19/2015 0:00,34,Traditional State Managed Fisheries,Purse Seine,112,38,300,901,300
2015,8/23/2015 0:00,35,Traditional State Managed Fisheries,Purse Seine,109,44.66666667,300,989,300
2015,8/23/2015 0:00,35,Traditional State Managed Fisheries,Purse Seine,112,32,300,811,300
2015,8/27/2015 0:00,35,Traditional State Managed Fisheries,Purse Seine,104,43.33333333,150,462,150
2015,8/27/2015 0:00,35,Traditional State Managed Fisheries,Purse Seine,105,48.34437086,151,335,151
